"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14"
"直接",0.030076354583001,-0.0279331252597979,0.0239667621268207,-0.00925993649761949,-0.0140073485656057,0.029537919678598,0.0261058007551073,-0.000187580268341801,0.00835611040886865,-0.0180490586835558,-0.0515944674272555,0.00849654360987659,-0.0241004110279807,0.000831705226701801
"直接的",0.0064944750388316,0.010885754613745,-0.00192327149693367,0.00441012824978763,-0.0240505145682614,-0.011165235299627,-0.025292545626921,-0.0175270223789442,-0.00846398914279854,0.0226760232766275,0.0220872530692449,-0.0432481644579467,-0.0142634610402454,-4.20710206668049e-06
"津波",-0.00328983864180533,0.0818357732008013,-0.124891939544612,-0.0294328392563302,0.149924783937355,0.0662639359114371,-0.0170898873519383,0.0125847256423421,-0.0232289000026936,0.0155031716341401,-0.0292731691894708,-0.0406009396696693,0.0254812264161951,-0.00820944753524636
"低地",0.0032791184679579,0.0201564710894614,0.00857525298822059,-0.017406498235248,0.0218329185597003,-0.0131726781183992,-0.030936884631471,0.0274129543356178,-0.0130547479977923,-0.0154903582860152,0.00477488641018854,0.0359507654526329,0.0539735574954015,-0.00360591781570823
"低木",0.00876846866090998,-0.0174201932897368,0.0416045237173642,0.0427895272869412,0.00379944993151214,0.0559835769911937,-0.031158490261043,-0.0738675463398722,0.0458419270214546,0.00816935300367862,-0.0318544585746663,0.00905994218627717,-0.00880771531351611,0.00562703498644189
"定着",-0.00729808371005431,-0.00229096230906414,-0.0459650585237321,0.0734059039686341,0.0884638487762927,-0.0177530841200207,-0.0461252385976545,0.0129348705412077,0.00876029954247472,0.012980470461317,-0.0182820181382714,0.0418737363642678,0.0487701579309122,0.0146402391605767
"定量",0.0555092196207722,0.0444982259467382,-0.0131978234698075,-0.0214185609290565,0.0102317033941362,-0.0300023495396481,0.0242988711740845,0.0315396412731723,-0.0414468556036862,-0.00911021422061386,-0.0413333857791502,-0.0180283892767594,-0.0193452867233776,-0.005513023174035
"定量的",0.00769311834699768,0.0115288199500437,-0.00163345111335534,0.00505358047441428,-0.0267537951622989,-0.0124741897760302,-0.0271591601133473,-0.0193004369283769,-0.0103713645829891,0.0258927079432245,0.026983307004047,-0.0504400429385785,-0.0142605965448163,0.00304023638768959
"底質",0.0238862485666484,0.0268316856229893,-0.0403330116547181,0.0293259651697715,0.0242979956632413,0.0804666791799601,-0.0457393895023172,-0.0239691766307865,-0.0399712043874995,-0.00951849518377758,-0.0202670730209466,0.00741096074505772,-0.00733027237888482,-0.00901657775905826
"底生生物",-0.00232110275833668,0.033882643315095,-0.0438531902635221,0.0354091350282928,-0.0338960321779164,0.0303088674611389,-0.00877074695968861,-0.0270430316687384,-0.0142166982914263,0.0166668462898064,-0.0138706459575128,-0.00118351388662352,0.00865108734700792,-0.00427977085496086
"抵抗",-0.00166590840414813,0.0116902914887826,-0.00917922827200081,0.015752861223218,-0.0222523751961946,0.0225802603762165,0.0366431314374642,0.0260871768269214,-0.0143539783630577,-0.0259766146516949,0.0182798009498933,-0.040536127703819,0.00661407593640544,-0.00467085576105046
"提案",0.0221403357534873,-0.0220720569303369,0.0153276526309013,-0.000862642514102536,-0.000659052075901916,0.0323515377001243,-0.00285839064098556,-0.0194252539281832,-0.014175064496704,-0.0108669551632705,0.0392412154565204,-0.0122120441685405,-0.00316036750619135,-0.00167163285540114
"提供",-0.0269572604890308,-0.0302264948412561,-0.0446610834422891,-0.0103425675052663,-0.00951844947595233,-0.00905384711666122,0.01393712584083,0.0136156908844331,-0.0144148554087497,0.00494764636911239,0.0662397576371565,0.0170765860162805,0.0501341511902897,-0.00444575119711566
"程度",-0.0142627888678494,-0.0240677039183278,-0.00712507747562905,-0.03204181176337,-0.0983282920468142,-0.0013436365800055,0.0503093451361494,-0.0434937577493477,-0.00488463731225852,-0.0673792988479079,0.0157251599339821,0.0124917460362417,-0.0667796590452043,-0.0179085813225261
"泥",-0.00687409003463337,0.00574540080126127,0.0443701546909476,0.018323145664734,0.00163318302787085,-0.0178778809406904,0.00419069880894477,-0.00427787593605943,0.00306601494577865,0.00973368484442591,0.0664116236264492,-0.00820592932593991,0.0668090149930461,0.00215456683878475
"適応",-0.0142956287740437,0.0606441857518892,0.0769369750883644,0.00182915153703993,-0.0300999776706679,0.0142113747454525,0.0368540070563988,-0.000275375820929318,0.0770681434948175,-0.0587064051599276,0.000786333348321839,-0.00624667239578008,0.0205334779818642,-0.00169989518611476
"適用",0.0380825602236668,-0.0252506922198841,0.0328133427805814,-0.0081254944686518,-0.0054768152309672,0.00472445396863385,0.0410193210141433,-0.0143734776492515,-0.0350666417925389,0.0345800687576125,-0.00488997577515818,0.0352347933196813,-0.0143705782859412,0.00420883031782221
"天然林",0.0198221105456471,0.00507469178815461,-0.00313154629637557,0.00349224594378911,-0.0258356310214131,-0.0280683361815368,-0.00897970153409555,-0.0114761498338375,0.0147446051238366,0.0396684335542536,-0.0443182206244656,-0.00745907881812214,-0.0337605090220078,0.00324298837012769
"点",0.0180984686014778,0.0543326230971499,0.00825195685392796,-0.0177649027249538,0.0146103862745412,0.0171946649854591,0.00236245497268534,-0.00587423862559916,0.0105130353763787,0.0329311035992007,-0.0112075581751688,-0.0234264458985828,-0.00792313765642673,0.0114247892164226
"田",0.00979836472180494,0.0258486614000069,-0.0355969337237327,0.0321324741049977,-0.0266558905512401,0.0193393248266495,0.0200141309048365,0.0535888360152633,0.0340427635392637,0.0313173112707267,0.0217233508196877,0.0403717310939167,-0.0241893876671088,0.00317114485199265
"都市",0.0766900437674607,-0.00936508411376317,0.0122199868528081,0.0452337617983415,0.0053736399339432,9.71880768906451e-05,-0.00533739268268867,-0.0333727044978066,0.0291049289593386,-0.0102910129024864,-0.0324008564312918,0.035469726481652,0.00391149270679058,0.0138018925155781
"都市化",0.00692349527450338,0.0173538823893965,-0.0238720844595917,0.0171664823058413,-0.0119264501368301,-0.00686057514162762,0.00440244983630245,0.00843523274857879,0.00914173328368753,-0.0382720926165901,0.0162041799213103,0.0323070864177028,0.0449984026518747,-0.00443595203371804
"土",0.00208934389384714,0.0165181706146731,-0.00485730396269073,-0.00193817688264768,-0.024075969161229,-0.014195866137348,-0.0329204775157661,-0.027995832376184,-0.00324295068624871,-0.0159069572307089,-0.0124604657597129,0.00777914020594236,0.0455133418882448,0.00188943289067989
"土壌動物",0.0453744478468777,-0.00916883966607391,0.0702130400836707,-0.022755238962799,0.0653010859518319,0.00204390538454571,0.0132431557045261,-0.0111436706521826,0.0288827427202566,-0.124821838720346,-0.0528882024991612,-0.0164470150239819,0.00165693629100396,-0.00328075227858323
"土壌微生物",0.00144127864709602,-0.00704760049189568,0.0442358599659775,0.00942662222576475,-0.00910272392176525,-0.0060509815047757,0.046051701458886,0.0246830699410914,0.0345374598922803,0.0365522106536016,-0.0670845525402157,0.011560404152957,0.00334976574910954,0.00689083692923736
"土地利用",0.0437304435791966,0.0294046368471492,-0.0121568899304055,-0.0310328528552329,-0.027566393594166,0.0266941611429725,-0.0166886573160073,0.0145240767163943,0.0289071981001595,-0.0320449331452463,-0.0590871446410148,0.0146439965060675,-0.070761904119651,-0.00218319349674664
"島",-0.0161435684565168,0.0140723313659444,0.0919939487812127,0.0327319226116345,-0.00403516065592209,0.0492236466077433,0.0705405813527202,0.00535697586568528,-0.0450220407884798,0.0314557115990043,0.0645070642692456,0.0624289300393599,-0.0139181056706395,-0.00404443044024578
"統合",0.000846902300884023,0.00678114309495462,0.0223292516401885,-0.0154032912202125,-0.0256445588856522,0.0491458435623814,-0.0341138581317863,-0.0245552845369162,-0.025804801941754,0.0309017074026028,0.00669337132927209,0.0464023136667724,-0.00828320751533826,0.00130499816835101
"同調",0.0202770421163756,0.00673690687654033,0.00696679700863886,-0.00453640436684752,-0.00347790416878706,-0.0638648345158024,0.0253480458341474,-0.0220928240483799,-0.0301303365975664,-0.0357969383646223,-0.0210651361818937,0.0502392651853373,0.0337605441613187,-0.00200291957621573
"同定",0.00851194355529562,-0.0654932253961195,-0.0339633534247425,-0.0854572768274269,-0.0279851661834758,-0.0153994296944812,0.0170529677297312,-0.00895235969872433,0.0434341861049841,-0.0580048119583997,0.065427158452274,0.0862805998791328,0.0352755649202095,-0.0141432667303094
"同様",0.0236686400187989,-0.00249699398964816,0.0448217422197798,-0.0494559758175126,0.0418395487853068,-0.00739175537186899,0.0343132142276963,-0.0136740274993782,0.0158670581078966,-0.00838938683751549,0.0126604828816777,0.0101604030952674,-0.00174464886649612,0.00895163337004044
"導入",-0.0115829391685607,0.0337123315264369,0.0332283669970697,0.0238307919363,0.0626331028299437,-0.0273318373075414,-0.040269485310995,0.0281406658439016,0.0256565916695785,-0.0580000336229905,-0.0151982980531419,-0.0293725289306452,-0.00706419029903847,-0.00860867906616856
"特異",0.0389416125617114,0.0151742580503552,-0.00692892111735127,-0.0332556747636032,0.0199531239043801,-0.0260530651693382,-0.0281807734864495,-0.0642396758293189,-0.0454211475545739,-0.00151018427138424,0.0284944068309346,-0.0414379266777371,-0.000662957904623366,-0.00313544768184043
"特定",0.0192265564137535,-0.0371481818228696,0.0129617502461025,-0.0368301504086693,0.0293420926305043,-0.0381776190127124,-0.033876514138465,0.0119382170490267,0.00891861079787371,0.0439887968390461,-0.088051996886086,-0.0207450594006237,0.0141925333633954,0.000227608663095602
"独立",-0.0105597329809357,0.0185730388788945,0.0078930749401875,-0.00822315830113936,-0.0238393397025947,0.0136263391324692,-0.0223313918727459,-0.0109295279180592,-0.0189862527302031,0.0391806016374208,-0.00575112813149433,0.0175500251703188,0.00753102608371144,-0.000290538053213571
"内生菌",0.024940576720349,0.00423255058385059,-0.00158678572078359,-0.00378222095742526,-0.0244572058228018,-0.0487903228939909,-0.0344783727760238,0.0309842059510866,0.0663440936111883,-0.000396527139711048,0.0027208158534186,0.00029705160173599,-0.0335082452821678,0.00054222318189973
"南極",-0.0332739665611403,-0.0378131918479304,-0.0422580013153338,-0.0397003013640185,0.0167432621053669,-0.00908731782703424,0.0093675208782314,-0.020272953467725,0.013252594298295,0.00297230833207406,0.0114216414677373,0.000332647083315098,-0.00345841051045804,-0.00211014206287261
"二次",0.00607504876482818,0.052264872838619,-0.0366506573663614,-0.0924900022504983,0.0669811130209343,0.0218737754189607,0.0371073539012662,-0.0130992871983565,-0.0443376457876357,0.00758991987897263,0.0469129395542094,-0.0185969735434949,0.00610299756192873,0.00226006011725796
"二枚貝",-0.02040780888515,0.00576435106867164,0.0294734813680658,0.0195859549672204,0.00527015285247212,0.00553030850055268,0.0146437618330997,-0.00189686382992615,0.0171209829261233,-0.0261826134480824,-0.014236552320008,-0.020337324219187,-0.00654299217969552,-0.00209115925809889
"匂い",0.00644097604373973,-0.0127961085098583,-0.0129941255005015,-0.0287101559370437,0.00392684028915545,0.00405408918471001,0.0206635975375199,-0.000537098776566568,0.0566232910266984,0.0313409482409334,-0.0260478584108039,-0.00881670043520308,0.0149139875297262,-0.000601111255052913
"日",-0.00302048472281367,0.00905570674682557,-0.00145432651497455,-0.0408658584789648,-0.00255048459834343,-0.0165356168501135,0.00613377417568083,0.000879209795842488,0.0186831234882284,0.0345422803325199,0.0725034108136608,-0.0242119747055538,-0.0294561142916418,0.00139692401481365
"熱帯",-0.00447013030355195,0.07053058815643,0.0554995787511995,-0.0337583758001251,-0.0770509207092253,-0.125372934693509,-0.031517082672805,-0.052557621438912,0.0940048727964134,-0.00933255986023733,-0.0104764770818577,-0.00851338482533777,-0.000915281901123732,0.0103715294813134
"年間",0.022403896389014,9.62978335872165e-05,0.00741522281927651,0.0495774421171944,0.00806197554934562,0.00147236343730079,0.0374639110772474,-0.0268021718643874,-0.00925487967741494,-0.00902440819613259,0.0415407617263125,0.00940718576469368,-0.047249737825395,-0.0124264630700513
"粘液",0.0169010512184804,-0.0154892545504295,0.00590623230670894,0.00216664731781259,-0.00952013070963226,0.000105970164074088,0.011280174055934,0.0143188530882198,0.0197144240410063,0.0324874220735495,-0.000542184525522241,-0.0325713693150854,0.0270407073162249,0.0083207539051701
"濃度",0.0301140376577656,0.0750538515351894,0.0210868000201441,-0.0195658231023841,0.000881834596553143,-0.0192770981046725,-0.0915870588431544,-0.049959075859212,0.0591843505687657,-0.0392879162396776,-0.0259431081448375,0.0774016341994836,-0.0386173279184774,0.00639681103089028
"能力",0.0212580947297713,0.0391538070523911,0.00307851606996116,0.00594269460923243,0.040254131517554,-0.0198448410888755,-0.00669196228438501,-0.0505479516325166,-0.0287692288884132,-0.00968340619055407,0.0261830144126777,0.0347705839164306,0.0128732552709658,0.00540566208468611
"農業",0.0352795853200562,0.000861473881293024,0.0451197989785637,-0.0308101901514912,-0.0423277890243056,-0.0591433275397227,0.0178907798286557,0.0427691711707558,0.0124298663502344,0.0383746003702042,0.0041541492885192,0.0799403380658325,0.134068360531831,0.0108460909445018
"農地",0.0370490408195704,-0.0517294649632873,0.0104959113171709,-0.0584495076288848,-0.00825145513651353,0.0630449018595703,0.044407025281721,-0.0130733995800482,0.0741660925268607,0.0131275403781899,-0.00478865649469587,-0.0576757609207774,0.0156478110056505,0.0100103337337009
"農法",-0.00904768451374588,0.0332728957594161,0.00460917772201142,-0.00725328714423947,-0.0372489510400664,0.00279176417392304,0.0104261493460828,0.0435959067128078,-0.0033275717882478,-0.053218074326916,0.0155928694645361,0.0537178934145799,0.0587202413323784,-0.00768976133034454
"農薬",0.0417973994819773,-0.0122619081507471,-0.0319275029751735,0.047189880221206,-0.00923548488643749,0.101219695870257,0.0262791894934007,-0.0156407538958706,-0.0135039870734207,-0.0432659812702865,0.0721569530029918,0.034012792531568,-0.0196991751596644,-0.0031464594235677
"把握",0.0253291741074933,0.0382944292963893,0.0166882030964244,-0.0163799678596859,0.0164342415870379,0.0131439700605915,0.0161339854824994,-0.00982864023498048,-0.015346065635283,-0.000702433764451881,-0.0260747370535533,-0.00746843753913202,0.0255701861432539,0.0231544881573659
"配列",0.0122330695890242,0.0347470815772874,-0.0242410014233991,-0.0267989734269036,0.0552474288380121,-0.0307168778219425,-0.0211558655699913,-0.0274302720343396,-0.0437030261048399,0.0263645501124333,-0.0486041906061095,-0.020933734502064,-0.0423596555279022,0.00237804271131498
"培養",0.0376173438969383,-0.0362808666284555,0.0381806918798897,-0.0131275518149193,-0.0254914060641901,0.0398237218379132,0.0121214561160952,0.0344524220265544,0.0295157400185457,0.0799497834064461,0.0186355314827718,-0.00770107924067723,0.0415458224320334,0.00889582568686762
"媒",0.0297268412290108,-0.00116703121726491,-0.0198724032411976,0.0295193484547567,-0.0249735411455559,9.82455565636717e-05,0.0314751488991159,0.025836802305685,0.0148755235266331,0.011325244527373,0.0496330490209572,-0.0355772467932842,0.0800709953018654,0.00834251838323267
"発芽",0.0333987623305748,-0.0239216912679957,0.013317425794296,0.0049350391778686,-0.0115520397899467,-0.0202854191993402,0.0414269421489727,0.00915554623045095,0.00180178180577826,0.0536271936366471,-0.00636744108058135,-0.0440770567406659,0.0312546349669939,0.00463390171202964
"発見",-0.0131161513597318,0.0203329681157522,0.0256168483648075,-0.0149253452211515,-0.0444826437217388,0.0220746978478471,-0.00707776341933068,0.00146420101534222,-0.0410837154602844,0.0347433510391749,0.0134024980689315,-0.0341937133534438,0.0204275442391305,0.00310301019314716
"発生",0.0158768297051683,0.0218844261147454,-0.00563994228113283,0.0736125944368594,-0.025770652538535,-0.0163006594368848,-0.0156778077418001,0.000172366480033073,-0.0432672719961301,0.0100132760343201,-0.0203470312962625,0.0577626668903299,0.0717413132456556,-0.00444533354466085
"発達",-0.0053590142174038,0.0305985989677101,0.00543437700278583,-0.0294280969394803,-0.0545094855200649,0.0764781780596836,0.0586625571795116,-0.0219830596324314,-0.0625133503902874,-0.00169385384583848,0.0120369877431128,0.00817122529278846,-0.0226507614345069,-0.0141814225101022
"発展",0.0291778602488052,0.0208996839263728,0.0230217172962643,0.000164105570163681,0.00801276533272088,0.0210230517905485,0.0378178822194495,0.0494733287733502,-0.0863357664099203,0.0206595566727014,0.0684625259728214,-0.0133761489355822,-0.0334885953958667,-0.0119781249867477
"伐採",-0.0208243900117602,0.0617020366368205,0.043116408591312,-0.0632316058270982,0.0156510574943513,0.00505079675806096,-0.0405694124985515,0.0176331079330109,0.00169400596107204,0.184378955512256,0.010094173517776,0.0369968611798399,-0.0127968792767075,0.0183865270625172
"反映",0.0323906533674667,0.0101896595734699,-0.00480538307614913,-0.0227941207894099,0.0457407411383878,0.0236529359097214,0.0205286871118995,-0.000441577604313975,-0.0525040583677874,-0.00520406793913308,0.0622378128019031,0.022342790419732,0.04073923815521,-0.00931467111664909
"反応",-0.0265548718519648,-0.00617276859957124,0.0245735642243803,0.0402358344359638,-0.0589019466228256,-0.0199150494650951,0.00711929366191284,0.104262321991866,0.0623328536219243,0.0088520397804899,0.0369116031604418,0.0290231802526307,0.0284846875657341,-0.0299491947436061
"氾濫原",0.0317566784255306,-0.0305054494108615,0.0231377289888047,0.00129376569513083,-0.00413272802373757,0.0351527474134696,0.00419478704586775,-0.0226479629783752,-0.0283530397507256,-0.0018068633558242,0.0756658107804479,-0.0465106755114739,0.0125144958097551,0.00308749187846315
"畔",-0.011351248867216,-0.0274294238306052,0.00913815508510251,-0.0217846766986008,-0.0542087434697137,-0.0349497163330285,-0.0445729225985359,0.0398128183046829,0.00421204565401061,-0.147207342777313,-0.000922835317454691,0.00534155597671364,-0.00883941385244376,0.0082500993943602
"繁殖",0.0593841756073306,0.0871295315744765,-0.0191759575348778,0.0384021005946809,-0.088254119019951,-0.0111806491760548,0.121957714367768,0.0581076653878608,0.0282795957821898,-0.00332400870934219,0.0138896178161507,-0.0128868475293777,0.022056198238063,-0.0350432781915236
"範囲",0.0272529201515593,0.00491460434278717,0.0050652038618213,-0.055402354700557,0.0296654385139915,-0.00347383517048567,-0.0349696654115672,-0.00209960694090636,0.0115913711612019,-0.00857419553092125,0.100243355901614,-0.019346418543874,-0.0248895201177852,0.000257185110488941
"比",-0.039600101190024,0.0395935229560333,0.0672824125050504,-0.0123888253533985,0.0249276773452208,0.0572318957786151,0.0353183984552,0.0143129453959972,0.106426038031399,0.0261011529676644,0.00703254687784973,-0.0317618922797775,0.0296689143901074,0.00794749027030935
"被害",0.00931657460853528,0.0129312020503086,-0.0767727440189947,0.00847527709250838,-0.00224935446170895,0.0384593756307474,0.0776177620414346,0.00889865821657582,0.0551234678666921,0.0280251450898674,0.0375592129434555,-0.0141432881896771,0.0303050643443855,-0.00692323031462619
"避難指示",0.0267906086040378,-0.0175653245975525,0.014536075072428,-0.00150459671655574,0.00709859387537464,0.00581679936611255,0.0231712234690089,-0.035270288974421,-0.0345914629342167,-0.0155393020068878,-0.0134477961671606,0.038316359556603,-0.0371095740816076,0.000400537620344409
"非常",-0.0147480575001596,0.0155125693477462,0.0170000497865119,-0.0162257763674669,0.0669536549557517,0.00939414970835318,0.00231153217793073,0.00379068237624717,-0.00235089127763632,0.0358783063859288,0.036128590294469,-0.0267990877647649,0.0256483072918341,-0.00721207922668278
"琵琶湖",-0.0215105521441044,-0.0615410642651149,-0.0241146129316298,0.00870662361083068,-0.0154327447654615,-0.0438092141395764,-0.0308396511351373,0.014633818774707,-0.0300973935205655,-0.0283868442432674,0.0301603826870018,0.00426330515657383,0.0585549856239186,-0.00560140805059923
"表層",-0.00583643116772266,0.00448859913859008,0.0103431692091656,-0.0284356604249226,0.0770575125289464,0.0174737602785899,0.00533380711228704,0.0254786322275518,0.0733844604658247,0.0698119796300935,-0.0449912384967333,-0.00212323420057428,0.0331135302668216,0.0256233011081749
"病原菌",-0.00653057655562107,0.00243081222657965,0.0179483444347175,0.031747889055642,-0.00308091538742577,0.00472571530322218,-0.0107448001265129,-0.0277104602046592,0.0416338027904153,0.0341518813802601,-0.0401442144782864,-0.0146705505035564,0.0167044669922726,0.00409089420780271
"貧",-0.00435605992875388,0.0133067495815403,0.000702237239051805,0.0028667989269028,-0.0315801427929488,0.0339291803753514,0.0330993558879974,0.0552303843959483,0.0155164168687407,0.00964016792006882,-0.0213489028108794,0.0134692035896034,0.00686422125417857,-0.00350629796147946
"不可欠",-0.00927401669161976,0.00372688076569508,0.00548453587336565,-0.0352294664437113,0.00169988674361386,0.00701761109189402,0.0189397770517908,-0.00158157960389321,-0.00212989571919499,0.0358774865132686,0.0467227898472997,-0.00334273578396191,0.016219262953737,0.000820983754491155
"付近",-0.02040780888515,0.00576435106867164,0.0294734813680658,0.0195859549672204,0.00527015285247212,0.00553030850055268,0.0146437618330997,-0.00189686382992615,0.0171209829261233,-0.0261826134480824,-0.014236552320008,-0.020337324219187,-0.00654299217969552,-0.00209115925809889
"付着",-0.00343206521571973,0.0116938758380246,0.0145193660685377,-0.0149749858970776,-0.0118624518363357,-0.00957844284315631,-0.0111446114929793,0.0143973231822169,-0.00243851713649227,-0.00225429042580026,0.017169817247405,0.0451053696416006,0.037411559712935,-0.00347678463404275
"腐朽",0.0188861765398345,-0.161481881688701,-0.0205199861770462,0.0182466562146245,-0.0236561917219125,0.00716092437363468,-0.00979790817765678,0.0298109720383326,0.00855683404236423,0.0477403725365623,-0.0530997482153216,0.0112853613878031,0.0108791268064907,0.0206268688351381
"負",0.0495951819302218,0.0542033342791729,-0.00855215800998888,0.0126363285034737,-0.00228438598043192,0.0241667373889261,0.00615002569222437,0.00980456656580488,-0.00379895356249663,0.0607566187843042,-0.0232347338741509,-0.0346747391545741,0.0112524688402178,0.0061935305045974
"部",0.0328133131465002,0.0585563159987397,0.0393047389512358,-0.0341313504382828,0.0365278965221357,-0.0175819533554304,0.0451045998367776,-0.0686774492373215,0.0325766207410816,-0.0368713182114877,-0.0367211253005885,0.000179406489480337,0.0608091226357184,0.0342484024917061
"幅",0.0134763030527938,0.000698793346336428,0.025544878307121,-0.0140467655752471,-0.0236562572300748,-0.00457198421475307,0.0196299685302415,0.00685166945259732,-0.0182161687054238,-0.0585565575696958,-0.0218497997021963,-0.0114202792811508,-0.0915878815108098,0.00729673390009783
"複雑",0.0381469303787247,0.0224262492200716,0.00457469372356197,-0.0401067308748814,0.0445141528709805,0.00100622716881062,0.0459497193283069,0.0178883213880715,-0.0762507263215548,-0.0257192829425955,0.0666931836454666,-0.0261524147589188,0.00347730845310472,-0.00752186409877881
"物",-0.0163336649223139,0.0073317096485724,-0.00683991073751567,-0.0459265665488883,0.0101347051218307,0.00823269361615502,0.0179092825335418,-0.0107759159685522,0.0167091920355772,0.0233258070898313,0.0207765609012748,0.0190764798080448,0.00107960079689335,-0.0050675406425896
"物理",-0.00954757247651419,0.0183873764249475,0.00507962925546651,-0.00613942811607116,-0.02437943614837,0.0129169176160281,-0.0240567203481069,-0.0159466108581727,-0.018513469033085,0.0365536012027934,-0.00946156891374721,0.0116988644666533,0.0074800198431455,0.000251645002765456
"物理的",-0.0193833933976014,0.00605049867520322,-0.00645183010333459,-0.0459826269555838,-0.000202645599812166,0.0122735348239019,0.0329097089787381,-0.00613241295415899,0.0182710879827784,-0.0298955056326104,-0.00978999343426403,-0.0305397300720168,-0.0107218217222922,-0.00413665600326159
"分",-0.0487461413875998,0.0452614304736048,0.0450486142491891,-0.00895289677945001,-0.0313854850332359,0.0404587941481924,0.015465250612394,0.0203559848384515,-0.0607222502627914,-0.0169916424406884,0.0614880814033935,0.0369945954056244,-0.0121370383541644,-0.0246401206959686
"分化",-0.00708047969476569,0.0136035581131393,0.0357710674685402,-0.0822765637212041,-0.0146544825136799,0.00368740447740898,0.0476254723074887,-0.0093721841034929,-0.0243060042852977,-0.0346027976576707,0.00496202435690086,0.0851333879364051,0.00851166825499683,0.00217128993866133
"分割",0.0123188193984054,0.0129482153581576,-0.0388066582587829,-0.0137360349297602,-0.00828400378393184,-0.000611772494679002,0.0565454642363106,0.0205625865233896,0.0531923615602065,0.0521668468547707,-0.00668148713125759,0.0375431118729182,-0.0236317735483621,0.00457894727540658
"分野",0.0202579134640147,-0.0607877230220518,-0.0449054052643703,0.0526505214816987,-0.0151582845593662,-0.0224952015537233,0.0485125379109416,-0.00478411748655639,-0.0858293124672494,-0.00312394276076939,0.0569645667376084,0.0141691832040556,-0.0543834139922827,0.00300010906394361
"噴火",0.0182744627978153,-0.0206789200049332,0.0360129289374712,-0.0201220854114758,-0.00378473682187692,0.0710670326967187,-0.0195309261882215,-0.0131371884795552,-0.0158127828674821,-0.00566023321760064,0.033627790697826,0.0727387104282425,-0.0295980119061428,0.00397736631637738
"糞",0.0123604463450065,-0.0047340303468838,-0.00638779247674343,-0.0641321842013251,-0.0175548341414114,-0.0309329614087161,0.0265181083681664,-0.0013781700796984,0.0732559328786389,-0.0415967575286301,0.00379837214046885,-0.026620293969903,0.111017063727785,-0.00167778188235935
"糞虫",0.00313350723896436,-0.00492056767265665,-0.023957684717367,-0.0570765645193846,0.00836210706664764,-0.0153024154349886,0.0202625883086091,-0.0196993494815836,0.0740907897513135,-0.00142864121297264,-0.00908585461777421,0.00774867528596166,0.0527915810540015,0.00514186217943003
"別",-0.00424251539245133,0.00996281781831756,-0.0200042226756232,-0.0346108603151204,0.0513240096476663,0.00594385179562594,-0.00180788189748502,-0.00272378998834621,0.00473759821238223,0.0031891464641007,-0.00431446217009384,-0.0155468294442353,0.00380494140888755,0.00470601255671752
"変異",0.0185611537758923,0.0952474229284012,-0.00312494965033579,0.0802779159464523,-0.0521493213985132,0.0368639847416018,0.0028202108084303,0.0273803177617247,-0.0293434902069787,-0.041264471564259,-0.00323790309566111,-0.0476119038634894,0.0413893560296153,-0.008563765589344
"変数",0.0540994891366152,0.0344945286447066,-0.0250319699672187,-0.0307208176537162,-0.0256985288664917,0.0441232275171238,-0.106858838411866,-0.0368361743848327,0.0263934368288142,0.0616042509740643,0.0324087012843906,-0.0343297687198629,-0.0302817282248812,0.00623236447414775
"保存",0.000425956479438616,-0.0113126250952629,0.0262447978896112,0.0218737303106769,0.0177177373100737,0.0243082039876205,-0.00429342610087415,-0.0288417889747262,0.0175205686486582,-0.0169765434670781,0.00866771885430038,0.014226498263188,-0.0138841592212338,-0.00832297854324143
"圃場",-0.00917360035029874,0.0230122095258519,-0.0262931827884521,0.064274423094652,0.00693764824394243,0.0247157891659512,0.0342570821202764,0.00391130531338959,0.021932066492373,-0.00926747542481553,0.0194051233049239,0.0204121693542234,0.00247376864355392,-0.0125316170383049
"捕獲",0.0404574162200226,0.0151668323042962,0.0341439019775201,-0.0271378278973436,-0.0149643219545194,-0.0143076202842016,-0.0339109286312159,0.0391196006879139,-0.0119075470470084,0.00734587646373242,-0.0246854630187517,-0.0175904663505502,-0.00548389941414283,0.00551899117917059
"崩壊",0.0185981340203455,0.000956350272427165,-0.00515153604171814,-0.00435019536273174,0.0483718111430326,0.00843913822066776,-0.0211459523546651,0.0414387074107888,0.0100408814410761,0.0254337372767503,-0.049021329074579,-0.0205862679974492,0.0209667566615426,0.00236488309167367
"放棄",0.00264833497099188,0.028939404886942,-0.0394492319863151,-0.00873701522596259,-0.0539911369268719,0.0177005671333277,-0.00185853779638274,-0.022880484590555,0.0434583035373452,-0.00371896141823176,-0.0604026304556861,-0.0155961263868242,0.0624222854419964,-0.00434373762943035
"放出",0.00502865243165936,-0.00497082216075612,0.0125085738775562,-0.00901780266010432,-0.0118020389843036,0.00833321369122114,0.00366766192746028,0.0275431480927761,0.0232104030064363,0.04301942410136,-0.0171026118415673,0.0201912489481797,0.0151286291834345,0.00249143126633898
"方",0.0134975229286162,0.0431905068385018,-0.00713216355370995,0.051787603785296,-0.00859459963584454,0.00109246071409628,-0.0333332483568248,0.0216230158011342,0.0346831436378606,0.0585496577324908,0.0161676034656972,-0.0223700114074105,0.0342333469397928,-0.00327000452469034
